Date, Close/Last, Volume, Open, High, Low
08/17/2016, $223.24, 1786408, $224.33, $224.83, $222.8
08/16/2016, $223.61, 2251115, $225.49, $227.19, $223.4101
08/15/2016, $225.59, 2017964, $226.02, $229.5, $224.93
08/12/2016, $225.61, 1811850, $225.41, $226.65, $224.04
08/11/2016, $224.91, 1876959, $226.17, $227.57, $223.41
08/10/2016, $225.65, 2336496, $228.24, $229.87, $224.62
08/09/2016, $229.08, 2199766, $226.82, $231.5375, $226.65
08/08/2016, $226.16, 2259465, $228, $229.6, $226.09
08/05/2016, $230.03, 3190342, $230, $232, $227.4
08/04/2016, $230.61, 4142155, $225.69, $230.86, $222.05
08/03/2016, $225.79, 3808747, $227.37, $229.699, $224.21
08/02/2016, $227.2, 3928706, $229.37, $229.87, $221.4
08/01/2016, $230.01, 4014048, $235.5, $236.63, $229.38
07/29/2016, $234.79, 3061574, $230.7, $235.28, $230.24
07/28/2016, $230.61, 2415462, $227.95, $230.76, $226.6
07/27/2016, $228.49, 2887028, $229.34, $233.36, $226.92
07/26/2016, $229.51, 3427251, $227.69, $230, $225.3
07/25/2016, $230.01, 4479483, $222.27, $231.39, $221.3715
07/22/2016, $222.27, 2570462, $221.99, $224.5, $218.88
07/21/2016, $220.5, 4425756, $226, $227.847, $219.1
07/20/2016, $228.36, 2556119, $226.47, $229.8, $225
07/19/2016, $225.26, 3047535, $225, $229.1, $224.75
07/18/2016, $226.25, 3394588, $219.64, $227.09, $218.3
07/15/2016, $220.4, 2230821, $222.52, $222.7499, $219.64
07/14/2016, $221.53, 2657899, $223.12, $224.94, $221.05
07/13/2016, $222.53, 3540699, $225.5, $225.59, $220.29
07/12/2016, $224.65, 4573875, $224.1, $227.5, $223.22
07/11/2016, $224.78, 5369066, $219.96, $226.78, $219.51
07/08/2016, $216.78, 4067131, $217.8, $219.81, $214.5
07/07/2016, $215.94, 3603385, $213.1, $218.12, $213.01
07/06/2016, $214.44, 4910285, $210, $215.23, $209
07/05/2016, $213.98, 5169832, $209.73, $214.5441, $208
07/01/2016, $216.5, 5396030, $206.14, $218.24, $206
06/30/2016, $212.28, 4794440, $212.97, $213.4999, $209.02
06/29/2016, $210.19, 5987120, $205.13, $211.78, $203
06/28/2016, $201.79, 6158996, $201.89, $204.05, $199.41
06/27/2016, $198.55, 7211823, $190.86, $198.81, $187.87
06/24/2016, $193.15, 6988949, $190.05, $195.12, $189.73
06/23/2016, $196.4, 10098190, $195.69, $197.55, $192.13
06/22/2016, $196.66, 23706100, $199.47, $205.95, $195.75
06/21/2016, $219.61, 2855619, $220.68, $222.569, $218.81
06/20/2016, $219.7, 3549768, $219.5, $223.75, $218.23
06/17/2016, $215.47, 3107734, $217.81, $219.99, $214.5
06/16/2016, $217.93, 2438692, $217.42, $218.04, $213.5
06/15/2016, $217.7, 2905002, $216.95, $221.9, $215.13
06/14/2016, $214.96, 3575822, $218.88, $222.2, $212.53
06/13/2016, $217.87, 4187833, $219.5, $225.77, $217.66
06/10/2016, $218.79, 5994548, $227.39, $227.97, $218.4217
06/09/2016, $229.36, 4454222, $234.98, $235.33, $227.06
06/08/2016, $235.52, 5965110, $233.8, $240.845, $232.605
06/07/2016, $232.34, 6194154, $222.24, $234.44, $221.52
06/06/2016, $220.68, 2242634, $218, $220.9, $215.45
06/03/2016, $218.99, 2226110, $220, $221.94, $218.01
06/02/2016, $218.96, 2017279, $219.59, $219.909, $217.11
06/01/2016, $219.56, 2982270, $221.48, $222.4, $216.89
05/31/2016, $223.23, 2786682, $223.04, $224.7497, $221.5001
05/27/2016, $223.04, 3645792, $224.99, $225.93, $220.75
05/26/2016, $225.12, 4066512, $220.5, $225.26, $219.05
05/25/2016, $219.58, 3131279, $217.91, $221.36, $216.51
05/24/2016, $217.91, 3009327, $216.6, $218.74, $215.18
05/23/2016, $216.22, 5096751, $219.87, $222.6, $215.86
05/20/2016, $220.28, 8996546, $216.99, $220.55, $216.35
05/19/2016, $215.21, 6817922, $213.62, $216.79, $207.3
05/18/2016, $211.17, 5552692, $209.15, $215.31, $207.75
05/17/2016, $204.66, 2842028, $209.05, $209.8199, $204.02
05/16/2016, $208.29, 2945754, $208.15, $213.15, $207.92
05/13/2016, $207.61, 2820616, $207.78, $211.2, $206.7
05/12/2016, $207.28, 3650075, $211.44, $211.67, $203.6572
05/11/2016, $208.96, 5159640, $207.59, $215.48, $206.05
05/10/2016, $208.69, 4068053, $207.55, $209.47, $205
05/09/2016, $208.92, 4772992, $215.72, $216.15, $206.8
05/06/2016, $214.93, 5683675, $210.87, $216.37, $208.11
05/05/2016, $211.53, 11248340, $228.46, $228.64, $209.79
05/04/2016, $222.56, 8550004, $230.29, $234.46, $220.4
05/03/2016, $232.32, 4296325, $237.36, $238.91, $231.62
05/02/2016, $241.8, 3838958, $241.5, $243.19, $234.82
04/29/2016, $240.76, 5405164, $248.14, $248.43, $237.81
04/28/2016, $247.71, 2515595, $249.85, $253.43, $247.44
04/27/2016, $251.47, 3198105, $252.75, $255, $249.4
04/26/2016, $253.74, 3217779, $252.05, $255.73, $249.39
04/25/2016, $251.82, 3665088, $253.01, $257.38, $250.76
04/22/2016, $253.75, 3783126, $248.89, $254, $245.71
04/21/2016, $248.29, 2777079, $248.99, $250.9, $246.91
04/20/2016, $249.97, 5192343, $246.26, $253.66, $241.5
04/19/2016, $247.37, 6351360, $253.12, $254.3699, $241.251
04/18/2016, $253.88, 4263246, $252.23, $258.31, $251.66
04/15/2016, $254.51, 3748593, $251.31, $254.6, $249.12
04/14/2016, $251.86, 4129258, $253, $256.839, $251.0501
04/13/2016, $254.53, 4921554, $248.51, $255.5, $247.33
