Date, Close/Last, Volume, Open, High, Low
05/30/2018, 12625.87, 0, 12514.33, 12647.92, 12514.33
05/30/2017, 11601.31, 0, 11607, 11616.46, 11588.27
05/29/2019, 12386.21, 0, 12398.24, 12405.11, 12309.13
05/29/2018, 12442.69, 0, 12516.55, 12543.69, 12391.15
05/29/2015, 11056.3, 0, 11116.21, 11117.16, 11033.06
05/28/2019, 12465.9, 0, 12597.71, 12628.63, 12464.53
05/28/2015, 11132.74, 0, 11128.76, 11135.96, 11075.67
05/27/2016, 10469.52, 0, 10437.97, 10469.53, 10436.55
05/27/2015, 11143.35, 0, 11076.26, 11155.19, 11069.15
05/26/2017, 11631.87, 0, 11625.32, 11635.46, 11617.17
05/26/2016, 10439.61, 0, 10462.28, 10475.77, 10426.17
05/26/2015, 11065.32, 0, 11197.6, 11197.6, 11042.88
05/25/2018, 12634.94, 0, 12646.58, 12652.29, 12606.86
05/25/2017, 11639.3, 0, 11641.36, 11666.9, 11623.19
05/25/2016, 10446.59, 0, 10399.12, 10465.64, 10399.12
05/24/2019, 12581.36, 0, 12595.54, 12617.46, 12539.3
05/24/2018, 12696.69, 0, 12715.3, 12723.09, 12625.69
05/24/2017, 11621.23, 0, 11605.29, 11626.14, 11593.43
05/24/2016, 10353.56, 0, 10275.79, 10370.24, 10275.79
05/23/2019, 12525, 0, 12569.34, 12569.34, 12461.35
05/23/2018, 12743.4, 0, 12701.58, 12743.42, 12670.07
05/23/2017, 11604.62, 0, 11602.38, 11620.27, 11587.82
05/23/2016, 10226.56, 0, 10237.99, 10259.89, 10222.31
05/22/2019, 12671.99, 0, 12682.52, 12703.8, 12651.95
05/22/2018, 12766.65, 0, 12832.17, 12853.33, 12760.09
05/22/2017, 11585.21, 0, 11574.83, 11592.52, 11560.38
05/22/2015, 11197.69, 0, 11213.94, 11225.06, 11197.67
05/21/2019, 12720.72, 0, 12668.33, 12732.86, 12668.33
05/21/2018, 12804.01, 0, 12771.57, 12814.7, 12771.57
05/21/2015, 11239.66, 0, 11212.52, 11254.87, 11206.46
05/20/2019, 12616.8, 0, 12615.67, 12668.53, 12582.51
05/20/2016, 10250.49, 0, 10224.75, 10272.68, 10224.75
05/20/2015, 11210.24, 0, 11221.41, 11246.7, 11196.54
05/19/2017, 11542.69, 0, 11475.01, 11573.21, 11474.52
05/19/2016, 10192.48, 0, 10189.77, 10209.84, 10119.65
05/19/2015, 11213.15, 0, 11214.43, 11232.46, 11195.56
05/18/2018, 12717.42, 0, 12735.11, 12740.27, 12700.53
05/18/2017, 11434.06, 0, 11392.9, 11479, 11374.64
05/18/2016, 10239.65, 0, 10229.97, 10320.1, 10183.31
05/18/2015, 11227.89, 0, 11207.02, 11236.79, 11192.62
05/17/2019, 12657.63, 0, 12652.39, 12751.09, 12643.07
05/17/2018, 12747.83, 0, 12741.54, 12787.12, 12714.11
05/17/2017, 11423.53, 0, 11522.97, 11530.52, 11422.58
05/17/2016, 10257.61, 0, 10312.69, 10334.74, 10226.62
05/16/2019, 12738.36, 0, 12676.05, 12800.9, 12676.05
05/16/2018, 12743.8, 0, 12710.63, 12764.55, 12706.74
05/16/2017, 11606.49, 0, 11635, 11642.85, 11594.82
05/16/2016, 10332.47, 0, 10243.2, 10355.25, 10243.2
05/15/2019, 12652.29, 0, 12559.66, 12682.38, 12526.04
05/15/2018, 12704.63, 0, 12711.88, 12727.29, 12668.75
05/15/2017, 11614.23, 0, 11547.44, 11628.24, 11547.44
05/15/2015, 11228.35, 0, 11202.98, 11228.69, 11172.67
05/14/2019, 12620, 0, 12560.99, 12686.53, 12559.62
05/14/2018, 12772.03, 0, 12791.89, 12821.54, 12755.46
05/14/2015, 11207.33, 0, 11163.95, 11208.75, 11161.64
05/13/2019, 12526.71, 0, 12617.22, 12617.22, 12480.27
05/13/2016, 10228.06, 0, 10305.85, 10334.39, 10210.26
05/13/2015, 11117, 0, 11131.53, 11165.8, 11103.1
05/12/2017, 11547.05, 0, 11551.36, 11557.82, 11531.12
05/12/2016, 10334.38, 0, 10375.88, 10399.95, 10283.48
05/12/2015, 11113.17, 0, 11106.1, 11136.72, 11058.98
05/11/2018, 12761.82, 0, 12748.91, 12788.75, 12730.59
05/11/2017, 11563.6, 0, 11572, 11574.45, 11508.17
05/11/2016, 10332.24, 0, 10391.93, 10408.93, 10332.24
05/11/2015, 11140.74, 0, 11182.12, 11198.44, 11134.18
05/10/2019, 12788.14, 0, 12702.07, 12820.2, 12569.84
05/10/2018, 12731.64, 0, 12660.23, 12748.57, 12653.81
05/10/2017, 11598.99, 0, 11571.72, 11599.5, 11561.27
05/10/2016, 10424.11, 0, 10323.27, 10424.67, 10323.27
05/09/2019, 12731.35, 0, 12673.62, 12750.44, 12591.79
05/09/2018, 12632.49, 0, 12565.23, 12652.11, 12555.18
05/09/2017, 11567.52, 0, 11602.42, 11604.72, 11547.08
05/09/2016, 10291.59, 0, 10300.66, 10325.05, 10261.12
05/08/2019, 12766.69, 0, 12766.97, 12834.77, 12748.37
05/08/2018, 12520.24, 0, 12498.16, 12522.35, 12458.25
05/08/2017, 11595.26, 0, 11607.28, 11612.18, 11571.46
05/08/2015, 11196.5, 0, 11138.65, 11205.96, 11138.65
05/07/2019, 12778.5, 0, 12883.06, 12883.06, 12703.19
05/07/2018, 12519.75, 0, 12493.35, 12567.7, 12492.83
05/07/2015, 11036.4, 0, 10997.92, 11051.98, 10961.18
05/06/2019, 12976.67, 0, 13037.88, 13037.88, 12851.07
05/06/2016, 10308.83, 0, 10280.99, 10315.92, 10230.5
05/06/2015, 11015.99, 0, 11082.06, 11098.21, 10963.14
05/05/2017, 11615.61, 0, 11554.08, 11615.61, 11552.36
05/05/2016, 10281.32, 0, 10303.04, 10340.46, 10254.72
05/05/2015, 11049.34, 0, 11171.51, 11180.21, 11039.97
05/04/2018, 12493.35, 0, 12335.41, 12527.93, 12310.9
