Date, Close/Last, Volume, Open, High, Low
08/29/2016, 4791.09, 0, 4787.93, 4804.42, 4784.63
08/28/2019, 7587.9, 0, 7536.7, 7598.15, 7500.22
08/28/2018, 7570.25, 0, 7580.85, 7588.72, 7556.71
08/28/2017, 5838.08, 0, 5839.27, 5852.8, 5821.87
08/28/2015, 4329.12, 0, 4307.05, 4340.7, 4295.56
08/27/2019, 7566.03, 0, 7630.46, 7640.68, 7531.96
08/27/2018, 7559.13, 0, 7527.37, 7560.76, 7512.02
08/27/2015, 4324.82, 0, 4281.63, 4328.99, 4231.14
08/26/2019, 7575.02, 0, 7540.69, 7577.77, 7506.17
08/26/2016, 4783.69, 0, 4782.46, 4815.58, 4758.1
08/26/2015, 4219.6, 0, 4141.24, 4227.86, 4052.54
08/25/2017, 5822.53, 0, 5854.31, 5870.47, 5815.6
08/25/2016, 4775.43, 0, 4773.68, 4792.47, 4768
08/25/2015, 4016.32, 0, 4187.28, 4207.38, 4015.91
08/24/2018, 7485.4, 0, 7443.71, 7489.54, 7442.99
08/24/2017, 5834.44, 0, 5863.99, 5871.87, 5802.77
08/24/2016, 4783.49, 0, 4812.49, 4821.3, 4770.73
08/24/2015, 4038.6, 0, 3847.12, 4199.79, 3787.23
08/23/2019, 7464.99, 0, 7658.48, 7722.43, 7442.93
08/23/2018, 7413.84, 0, 7420.31, 7465.87, 7405.4
08/23/2017, 5851.78, 0, 5842.16, 5864.78, 5840.71
08/23/2016, 4818.48, 0, 4828.79, 4836.45, 4816.76
08/22/2019, 7707.43, 0, 7750.98, 7764.79, 7649.28
08/22/2018, 7424.6, 0, 7379.84, 7434.48, 7374.69
08/22/2017, 5873.33, 0, 5817.29, 5879, 5817.02
08/22/2016, 4808.56, 0, 4797.95, 4817.36, 4791.06
08/21/2019, 7733.22, 0, 7731.75, 7754.66, 7706.57
08/21/2018, 7397.23, 0, 7393.46, 7441.42, 7388.37
08/21/2017, 5786.54, 0, 5791.04, 5804.3, 5750.5
08/21/2015, 4197.27, 0, 4313.19, 4361.32, 4197.27
08/20/2019, 7664.47, 0, 7708.31, 7731.31, 7664.21
08/20/2018, 7371.42, 0, 7393.58, 7395.75, 7343.47
08/20/2015, 4385.13, 0, 4467.79, 4484.36, 4385.13
08/19/2019, 7719.32, 0, 7715.41, 7740.74, 7688.09
08/19/2016, 4806.14, 0, 4800.2, 4816, 4786.27
08/19/2015, 4510.9, 0, 4525.32, 4550.67, 4486.11
08/18/2017, 5790.91, 0, 5803.9, 5831.08, 5770.14
08/18/2016, 4808.68, 0, 4802.33, 4814.54, 4794.29
08/18/2015, 4542.07, 0, 4556.23, 4562.15, 4536.05
08/17/2018, 7377.54, 0, 7352.63, 7394.94, 7312.65
08/17/2017, 5796.32, 0, 5896.31, 5903.87, 5796.32
08/17/2016, 4805.45, 0, 4799.03, 4807.05, 4772.43
08/17/2015, 4566.37, 0, 4516.88, 4568.59, 4507.98
08/16/2019, 7604.11, 0, 7548.9, 7622.73, 7548.9
08/16/2018, 7374.29, 0, 7409.61, 7422.83, 7361.88
08/16/2017, 5917.42, 0, 5920.68, 5944.98, 5899.56
08/16/2016, 4797.19, 0, 4814.21, 4814.96, 4796.92
08/15/2019, 7484.89, 0, 7503.14, 7523.5, 7429.36
08/15/2018, 7354.66, 0, 7385.67, 7409.48, 7308.52
08/15/2017, 5907.73, 0, 5917.29, 5919.75, 5893.85
08/15/2016, 4827.12, 0, 4814.77, 4837.67, 4812.45
08/14/2019, 7490.13, 0, 7594.64, 7621.7, 7480.58
08/14/2018, 7447.17, 0, 7430.45, 7455.42, 7390
08/14/2017, 5908.17, 0, 5878.64, 5916.33, 5878
08/14/2015, 4530.74, 0, 4512.88, 4536.2, 4503.83
08/13/2019, 7728.15, 0, 7553.43, 7778.34, 7553.33
08/13/2018, 7401.17, 0, 7420.18, 7468.82, 7398.53
08/13/2015, 4519.32, 0, 4536.96, 4556.14, 4514.45
08/12/2019, 7561.68, 0, 7597.19, 7623.44, 7528.95
08/12/2016, 4807.08, 0, 4794.35, 4807.53, 4790.49
08/12/2015, 4528.19, 0, 4475.91, 4539.18, 4436.54
08/11/2017, 5831.53, 0, 5792.32, 5844.61, 5785.26
08/11/2016, 4803.31, 0, 4800.59, 4813.36, 4790.65
08/11/2015, 4513.99, 0, 4548.75, 4567.69, 4491.06
08/10/2018, 7408.3, 0, 7409.05, 7436.69, 7382.83
